exp;success;longest_path;time
pyramid_range3_3d_agents100_6;0;0;119.61
pyramid_range3_3d_agents100_10;0;0;119.59
pyramid_range3_3d_agents100_18;0;0;119.5
pyramid_range3_3d_agents100_2;0;0;119.5
pyramid_range3_3d_agents100_4;0;0;119.46
pyramid_range3_3d_agents100_11;0;0;52.31
pyramid_range3_3d_agents100_7;0;0;119.49
pyramid_range3_3d_agents100_5;0;0;119.38
pyramid_range3_3d_agents100_17;0;0;119.63
pyramid_range3_3d_agents100_12;0;0;119.48
pyramid_range3_3d_agents100_8;0;0;119.31
pyramid_range3_3d_agents100_13;0;0;119.55
pyramid_range3_3d_agents100_9;0;0;119.34
pyramid_range3_3d_agents100_1;0;0;119.33
pyramid_range3_3d_agents100_3;0;0;113.56
pyramid_range3_3d_agents100_15;0;0;119.32
pyramid_range3_3d_agents100_14;0;0;119.64
pyramid_range3_3d_agents100_19;0;0;119.52
pyramid_range3_3d_agents100_16;0;0;119.5
pyramid_range3_3d_agents100_0;0;0;119.63
