exp;success;longest_path;time
offices_range1_agents225_9;0;0;119.66
offices_range1_agents225_1;0;0;119.57
offices_range1_agents225_13;0;0;119.58
offices_range1_agents225_11;0;0;119.63
offices_range1_agents225_16;0;0;119.58
offices_range1_agents225_19;0;0;119.71
offices_range1_agents225_3;0;0;119.55
offices_range1_agents225_15;0;0;119.69
offices_range1_agents225_6;0;0;119.56
offices_range1_agents225_10;0;0;119.55
offices_range1_agents225_0;0;0;119.71
offices_range1_agents225_8;0;0;119.61
offices_range1_agents225_18;0;0;119.64
offices_range1_agents225_7;0;0;119.66
offices_range1_agents225_5;0;0;119.54
offices_range1_agents225_12;0;0;119.72
offices_range1_agents225_17;0;0;119.54
offices_range1_agents225_14;0;0;119.58
offices_range1_agents225_4;0;0;119.58
offices_range1_agents225_2;0;0;119.63
