exp;success;longest_path;time
small_obstacles_range3_3d_agents250_2;0;0;119.57
small_obstacles_range3_3d_agents250_9;0;0;119.07
small_obstacles_range3_3d_agents250_18;0;0;119.59
small_obstacles_range3_3d_agents250_0;0;0;119.58
small_obstacles_range3_3d_agents250_8;0;0;119.59
small_obstacles_range3_3d_agents250_16;0;0;118.74
small_obstacles_range3_3d_agents250_1;0;0;119.6
small_obstacles_range3_3d_agents250_15;0;0;119.12
small_obstacles_range3_3d_agents250_11;0;0;118.84
small_obstacles_range3_3d_agents250_10;0;0;119.56
small_obstacles_range3_3d_agents250_12;0;0;119.59
small_obstacles_range3_3d_agents250_4;0;0;119.57
small_obstacles_range3_3d_agents250_17;0;0;119.56
small_obstacles_range3_3d_agents250_7;0;0;119.57
small_obstacles_range3_3d_agents250_6;0;0;118.62
small_obstacles_range3_3d_agents250_19;0;0;119.59
small_obstacles_range3_3d_agents250_13;0;0;119.59
small_obstacles_range3_3d_agents250_5;0;0;119.39
small_obstacles_range3_3d_agents250_3;0;0;119.44
small_obstacles_range3_3d_agents250_14;0;0;119.56
