exp;success;longest_path;time
pyramid_range3_3d_agents150_17;0;0;119.81
pyramid_range3_3d_agents150_16;0;0;119.94
pyramid_range3_3d_agents150_9;0;0;119.84
pyramid_range3_3d_agents150_6;0;0;119.81
pyramid_range3_3d_agents150_5;0;0;119.82
pyramid_range3_3d_agents150_14;0;0;119.85
pyramid_range3_3d_agents150_3;0;0;119.86
pyramid_range3_3d_agents150_11;0;0;119.9
pyramid_range3_3d_agents150_13;0;0;119.87
pyramid_range3_3d_agents150_10;0;0;119.85
pyramid_range3_3d_agents150_4;0;0;119.91
pyramid_range3_3d_agents150_18;0;0;119.82
pyramid_range3_3d_agents150_19;0;0;119.86
pyramid_range3_3d_agents150_0;0;0;119.87
pyramid_range3_3d_agents150_7;0;0;119.89
pyramid_range3_3d_agents150_8;0;0;119.89
pyramid_range3_3d_agents150_15;0;0;119.9
pyramid_range3_3d_agents150_12;0;0;119.78
pyramid_range3_3d_agents150_2;0;0;119.93
pyramid_range3_3d_agents150_1;0;0;119.9
