exp;success;longest_path;time
pyramid_range3_3d_agents5_11;1;9;0.21
pyramid_range3_3d_agents5_3;1;8;0.2
pyramid_range3_3d_agents5_8;1;113;0.23
pyramid_range3_3d_agents5_0;1;10;0.2
pyramid_range3_3d_agents5_15;1;12;0.2
pyramid_range3_3d_agents5_6;1;21;0.2
pyramid_range3_3d_agents5_7;1;98;0.21
pyramid_range3_3d_agents5_18;1;11;0.2
pyramid_range3_3d_agents5_14;1;12;0.21
pyramid_range3_3d_agents5_5;1;31;0.2
pyramid_range3_3d_agents5_17;1;24;0.21
pyramid_range3_3d_agents5_19;1;47;0.22
pyramid_range3_3d_agents5_16;1;41;0.23
pyramid_range3_3d_agents5_13;1;70;0.23
pyramid_range3_3d_agents5_9;1;53;0.22
pyramid_range3_3d_agents5_1;1;28;0.22
pyramid_range3_3d_agents5_4;1;8;0.2
pyramid_range3_3d_agents5_2;1;55;0.25
pyramid_range3_3d_agents5_12;1;18;0.2
pyramid_range3_3d_agents5_10;1;38;0.22
