exp;success;longest_path;time
parallel_range4_agents125_2;0;0;119.71
parallel_range4_agents125_6;0;0;119.59
parallel_range4_agents125_3;0;0;119.81
parallel_range4_agents125_8;0;0;119.67
parallel_range4_agents125_9;0;0;119.73
parallel_range4_agents125_17;0;0;119.78
parallel_range4_agents125_14;1;406;97.13
parallel_range4_agents125_0;0;0;119.79
parallel_range4_agents125_18;0;0;119.76
parallel_range4_agents125_7;0;0;119.71
parallel_range4_agents125_16;0;0;119.87
parallel_range4_agents125_13;0;0;119.65
parallel_range4_agents125_10;0;0;119.75
parallel_range4_agents125_15;0;0;119.62
parallel_range4_agents125_19;0;0;119.64
parallel_range4_agents125_11;0;0;119.75
parallel_range4_agents125_4;0;0;119.75
parallel_range4_agents125_12;0;0;119.69
parallel_range4_agents125_5;1;459;89.86
parallel_range4_agents125_1;0;0;119.59
