exp;success;longest_path;time
small_obstacles_range3_3d_agents2_0;1;26;3.82
small_obstacles_range3_3d_agents2_4;1;15;3.87
small_obstacles_range3_3d_agents2_17;1;63;3.83
small_obstacles_range3_3d_agents2_18;1;56;3.81
small_obstacles_range3_3d_agents2_7;1;30;3.8
small_obstacles_range3_3d_agents2_9;1;56;3.81
small_obstacles_range3_3d_agents2_3;1;52;3.83
small_obstacles_range3_3d_agents2_8;1;38;3.83
small_obstacles_range3_3d_agents2_16;1;29;3.8
small_obstacles_range3_3d_agents2_1;1;23;3.81
small_obstacles_range3_3d_agents2_5;1;51;3.82
small_obstacles_range3_3d_agents2_10;1;48;3.82
small_obstacles_range3_3d_agents2_19;1;41;3.81
small_obstacles_range3_3d_agents2_11;1;19;3.8
small_obstacles_range3_3d_agents2_14;1;65;3.81
small_obstacles_range3_3d_agents2_13;1;58;3.82
small_obstacles_range3_3d_agents2_12;1;47;3.84
small_obstacles_range3_3d_agents2_2;1;21;3.8
small_obstacles_range3_3d_agents2_15;1;71;3.81
small_obstacles_range3_3d_agents2_6;1;40;3.83
