exp;success;longest_path;time
pyramid_range3_3d_agents20_5;1;71;0.36
pyramid_range3_3d_agents20_16;1;98;0.37
pyramid_range3_3d_agents20_6;1;132;0.43
pyramid_range3_3d_agents20_19;1;130;0.41
pyramid_range3_3d_agents20_13;1;80;3.37
pyramid_range3_3d_agents20_11;1;239;0.45
pyramid_range3_3d_agents20_4;1;39;0.32
pyramid_range3_3d_agents20_2;1;157;0.34
pyramid_range3_3d_agents20_17;1;50;0.32
pyramid_range3_3d_agents20_1;1;139;0.41
pyramid_range3_3d_agents20_9;1;131;0.36
pyramid_range3_3d_agents20_0;1;67;0.32
pyramid_range3_3d_agents20_10;1;75;0.34
pyramid_range3_3d_agents20_14;1;246;0.51
pyramid_range3_3d_agents20_8;1;112;5.36
pyramid_range3_3d_agents20_15;1;101;0.39
pyramid_range3_3d_agents20_18;1;98;0.36
pyramid_range3_3d_agents20_3;1;327;0.63
pyramid_range3_3d_agents20_12;1;977;1.69
pyramid_range3_3d_agents20_7;1;16027;66.87
